Tipo_de_Moradia,Bairro,Area,Quartos,Banheiros,Vagas,Preco,Condominio,Aceita_Animais,Area_de_Servico,Churrasqueira,Elevador,Varanda,Piscina,Condominio_Fechado,Espaco_Gourmet,Portao_Eletronico,Quintal_ou_Jardim
Casa,Grama,230.0,3.0,4.0,4.0,1240000,210.0,True,False,False,False,True,False,True,False,False,False
Casa,Grama,135.0,2.0,1.0,2.0,365000,,False,True,False,False,False,False,False,False,False,False
Casa,Grama,490.0,3.0,3.0,1.0,450000,,True,True,False,False,True,False,False,False,False,True
Casa,Grama,90.0,1.0,1.0,,170000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Grama,56.0,2.0,1.0,1.0,165000,255.0,False,False,True,True,False,True,False,False,False,True
Apartamento,Grama,70.0,2.0,1.0,1.0,165000,140.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Grama,75.0,2.0,1.0,1.0,190000,250.0,False,False,False,True,False,False,False,False,False,False
Apartamento,Grama,57.0,2.0,1.0,1.0,165000,210.0,False,False,True,True,False,True,True,False,False,False
Apartamento,Grama,10.0,2.0,1.0,1.0,98280,,False,False,False,False,False,False,False,False,False,False
Apartamento,Grama,45.0,2.0,1.0,,157000,220.0,True,True,False,False,False,True,False,False,False,False
Apartamento,Grama,75.0,2.0,1.0,1.0,185000,250.0,True,False,False,True,True,False,False,False,False,False
Apartamento,Grama,42.0,2.0,2.0,1.0,180000,220.0,True,False,True,False,False,True,False,False,False,False
Apartamento,Grama,110.0,2.0,2.0,1.0,295000,,False,False,False,True,False,False,False,False,False,False
Apartamento,Grama,56.0,2.0,1.0,1.0,175000,232.0,True,True,True,True,False,True,False,False,False,False
Apartamento,Grama,43.0,2.0,1.0,1.0,170000,220.0,False,False,False,False,False,False,True,False,True,False
Apartamento,Grama,80.0,2.0,1.0,1.0,160000,130.0,True,True,False,False,True,False,False,False,False,False
Apartamento,Grama,56.0,2.0,1.0,1.0,169000,232.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Grama,73.0,2.0,1.0,1.0,194900,190.0,True,True,False,False,True,False,False,False,False,False
Apartamento,Grama,41.0,2.0,1.0,1.0,140000,180.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Grama,50.0,2.0,1.0,1.0,170000,220.0,False,True,True,True,False,False,False,False,False,False
Apartamento,Grama,47.0,2.0,1.0,,160000,185.0,False,False,True,True,False,True,True,False,False,False
Apartamento,Grama,59.0,2.0,1.0,1.0,150000,200.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Grama,130.0,3.0,2.0,1.0,280000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Grama,10.0,2.0,1.0,1.0,91234,,False,False,False,False,False,False,False,False,False,False
Apartamento,Grama,59.0,2.0,1.0,1.0,140000,170.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Grama,104.0,2.0,1.0,1.0,267730,302.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Grama,45.0,2.0,1.0,,150000,,True,False,True,False,False,True,False,False,False,False
Apartamento,Grama,71.0,2.0,1.0,1.0,195000,185.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Grama,10.0,2.0,1.0,1.0,90131,,False,False,False,False,False,False,False,False,False,False
Apartamento,Grama,60.0,2.0,1.0,1.0,170000,200.0,False,True,False,True,False,False,False,False,False,False
Apartamento,Grama,55.0,2.0,1.0,1.0,189000,,False,False,False,False,True,False,False,False,False,False
Apartamento,Grama,250.0,2.0,1.0,1.0,400000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Grama,133.0,2.0,2.0,,390000,390000.0,False,False,False,False,False,False,False,False,False,True
Casa,Granville,533.0,4.0,6.0,6.0,3490000,500.0,False,False,True,False,False,True,True,True,False,True
Casa,Granville,533.0,4.0,6.0,6.0,3490000,,True,False,True,False,False,True,True,True,False,False
Casa,Granville,500.0,4.0,5.0,,3300000,,False,False,False,False,False,False,False,False,False,False
Casa,Granville,500.0,4.0,4.0,3.0,3300000,400.0,True,False,True,False,False,True,True,True,False,False
Casa,Granville,494.0,4.0,5.0,6.0,2800000,400.0,False,False,False,False,False,False,False,False,False,False
Casa,Granville,390.0,4.0,6.0,5.0,1589000,,False,False,False,False,True,True,False,True,False,True
Casa,Granville,500.0,4.0,2.0,12.0,2400000,682.0,False,False,False,False,False,False,False,False,False,False
Casa,Granville,268.0,3.0,4.0,5.0,1880000,400.0,False,False,False,False,False,False,False,False,False,False
Casa,Granville,500.0,4.0,6.0,3.0,3300000,400.0,True,False,True,False,False,True,True,True,False,False
Casa,Granville,595.0,4.0,5.0,6.0,3490000,400.0,False,False,False,False,False,False,False,False,False,False
Casa,Granville,850.0,6.0,4.0,14.0,2400000,682.0,False,False,False,False,False,False,False,False,False,False
Casa,Granville,533.0,4.0,1.0,6.0,3490000,1.0,False,True,False,False,True,False,True,True,False,False
Casa,Granville,400.0,4.0,4.0,3.0,3200000,,False,False,False,False,False,False,False,False,False,False
Casa,Granville,560.0,4.0,6.0,6.0,3490000,500.0,False,False,False,False,False,False,True,False,False,False
Casa,Granville,533.0,4.0,6.0,6.0,3490000,400.0,False,False,False,False,False,False,True,False,False,False
Casa,Granville,533.0,4.0,7.0,6.0,3490000,450.0,True,True,False,False,True,False,False,True,False,False
Casa,Granville,560.0,4.0,6.0,6.0,3490000,,True,False,False,False,True,True,False,True,False,True
Casa,Granville,563.0,4.0,6.0,6.0,3490000,500.0,False,False,False,False,False,False,True,False,False,False
Casa,Granville,560.0,4.0,6.0,6.0,3490000,500.0,False,False,False,False,False,False,False,False,False,False
Apartamento,São Pedro,61.0,2.0,1.0,1.0,265000,300.0,False,False,False,False,False,False,False,False,False,False
Apartamento,São Pedro,67.0,2.0,1.0,1.0,370000,199.0,False,False,False,False,False,False,False,False,True,False
Apartamento,São Pedro,52.0,2.0,1.0,1.0,190000,230.0,False,False,False,False,False,False,False,False,False,False
Apartamento,São Pedro,52.0,2.0,1.0,1.0,165000,230.0,True,False,True,False,False,True,True,True,False,False
Apartamento,São Pedro,46.0,1.0,1.0,1.0,260000,170.0,False,False,False,False,False,False,False,False,False,False
Apartamento,São Pedro,55.0,2.0,1.0,1.0,195000,,False,False,True,True,False,True,False,True,False,False
Apartamento,São Pedro,51.0,2.0,1.0,1.0,225000,288.0,True,False,True,False,False,True,False,False,False,False
Apartamento,São Pedro,68.0,2.0,1.0,1.0,345000,300.0,False,False,True,True,False,True,False,False,False,False
Apartamento,São Pedro,48.0,1.0,1.0,1.0,254600,190.0,True,False,False,True,False,False,False,False,True,False
Apartamento,São Pedro,52.0,2.0,1.0,1.0,176000,230.0,True,False,True,False,False,True,True,True,False,False
Apartamento,São Pedro,82.0,2.0,2.0,1.0,205000,250.0,True,False,False,False,False,False,False,False,False,False
Apartamento,São Pedro,46.0,1.0,1.0,1.0,269900,194.0,False,True,False,True,True,False,False,True,False,False
Apartamento,São Pedro,150.0,3.0,4.0,,590000,390.0,True,False,True,True,False,False,False,False,True,False
Apartamento,São Pedro,48.0,2.0,1.0,1.0,219650,200.0,True,False,False,False,False,False,False,False,False,False
Casa,São Pedro,220.0,2.0,3.0,2.0,550000,,True,False,True,False,True,False,False,True,False,True
Casa,São Pedro,188.0,2.0,4.0,2.0,795000,490.0,True,False,False,False,True,False,False,True,False,True
Casa,São Pedro,100.0,3.0,4.0,1.0,409000,,False,False,False,False,False,False,False,False,False,True
Casa,São Pedro,150.0,2.0,1.0,2.0,499000,,False,False,False,False,False,False,False,False,False,True
Casa,São Pedro,90.0,2.0,2.0,2.0,360000,,True,True,False,False,True,False,False,False,False,True
Casa,São Pedro,160.0,3.0,2.0,2.0,520000,,False,False,False,False,False,False,False,False,False,False
Casa,São Pedro,220.0,3.0,5.0,4.0,690000,,True,False,True,False,True,False,False,True,False,True
Casa,São Pedro,162.0,3.0,3.0,2.0,550000,,False,False,False,False,False,False,False,True,False,True
Casa,São Pedro,140.0,3.0,2.0,2.0,570000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,60.0,2.0,2.0,1.0,295000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,70.0,2.0,2.0,1.0,350000,350.0,True,False,False,True,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,76.0,2.0,2.0,1.0,320000,,True,False,False,False,True,False,False,False,False,True
Apartamento,Jardim das Laranjeiras,79.0,2.0,1.0,1.0,380000,262.0,False,False,True,False,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,68.0,2.0,2.0,1.0,295000,250.0,False,False,False,True,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,111.0,3.0,3.0,1.0,350000,290.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,75.0,2.0,2.0,2.0,310000,240.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,65.0,2.0,2.0,1.0,295000,220.0,True,True,False,True,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,75.0,2.0,2.0,1.0,260000,220.0,True,True,False,True,True,False,False,False,False,True
Apartamento,Jardim das Laranjeiras,72.0,2.0,2.0,1.0,259900,272.0,True,False,False,True,True,False,True,False,False,False
Apartamento,Jardim das Laranjeiras,68.0,2.0,2.0,1.0,299000,250.0,True,False,False,True,True,False,False,True,False,False
Apartamento,Jardim das Laranjeiras,127.0,3.0,3.0,2.0,650000,120.0,False,True,False,True,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,77.0,2.0,2.0,1.0,370000,240.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,95.0,3.0,2.0,1.0,480000,360.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,120.0,3.0,3.0,2.0,475000,403.0,True,False,True,True,True,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,78.0,2.0,2.0,1.0,274900,376.0,False,True,False,True,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,60.0,2.0,2.0,1.0,310000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,60.0,2.0,2.0,1.0,299000,175.0,True,True,False,True,False,False,True,False,False,False
Apartamento,Jardim das Laranjeiras,87.0,2.0,2.0,1.0,285000,288.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,118.0,3.0,3.0,1.0,350000,290.0,True,True,False,False,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,85.0,3.0,2.0,,380000,220.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,120.0,3.0,3.0,2.0,475000,403.0,True,False,False,True,True,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,69.0,2.0,2.0,1.0,350000,250.0,True,True,False,True,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,72.0,2.0,2.0,1.0,259900,273.0,False,True,False,True,True,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,115.0,2.0,1.0,1.0,235000,308.0,False,False,False,True,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,81.0,3.0,2.0,2.0,450000,300.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,65.0,2.0,2.0,1.0,295000,,False,False,False,True,True,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,117.0,3.0,1.0,1.0,479000,469.0,True,False,False,False,False,False,False,True,False,True
Apartamento,Jardim das Laranjeiras,60.0,2.0,2.0,1.0,295000,220.0,False,True,False,True,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,86.0,2.0,2.0,2.0,300000,240.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,110.0,3.0,2.0,2.0,660000,,True,True,False,True,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,93.0,2.0,2.0,2.0,520000,1.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,75.0,2.0,2.0,1.0,290000,290.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,68.0,2.0,1.0,1.0,295000,220.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Jardim das Laranjeiras,57.0,2.0,2.0,1.0,355000,270.0,True,False,False,False,True,False,False,True,False,False
Apartamento,Jardim das Laranjeiras,120.0,3.0,3.0,2.0,475000,403.0,False,False,True,True,True,False,False,False,False,False
Casa,Jardim das Laranjeiras,200.0,3.0,3.0,2.0,1060000,,False,False,True,False,False,False,False,True,False,False
Casa,Jardim das Laranjeiras,129.0,3.0,1.0,1.0,750000,,False,False,True,False,True,False,False,True,False,False
Casa,Jardim das Laranjeiras,158.0,3.0,3.0,2.0,850000,,False,False,False,False,False,False,False,False,False,False
Casa,Jardim das Laranjeiras,158.0,2.0,1.0,2.0,850000,,False,False,False,False,False,False,False,False,False,True
Casa,Jardim das Laranjeiras,560.0,3.0,5.0,4.0,1200000,,False,False,True,False,False,True,False,True,False,True
Casa,Jardim das Laranjeiras,200.0,3.0,2.0,1.0,1060000,,False,False,False,False,False,False,False,True,False,True
Casa,Jardim das Laranjeiras,188.0,5.0,3.0,2.0,630000,,False,False,False,False,False,False,False,False,False,False
Casa,Jardim das Laranjeiras,158.0,4.0,3.0,2.0,850000,,False,False,False,False,False,False,False,False,False,False
Casa,Jardim das Laranjeiras,129.0,3.0,4.0,1.0,720000,,False,False,False,False,False,False,False,False,False,False
Casa,Jardim das Laranjeiras,188.0,5.0,3.0,2.0,710000,,False,False,False,False,False,False,False,False,False,False
Casa,Jardim das Laranjeiras,254.0,3.0,4.0,2.0,1200000,,False,False,True,False,False,True,False,True,False,False
Casa,Jardim das Laranjeiras,158.0,4.0,2.0,2.0,850000,,False,False,False,False,False,False,False,False,False,False
Casa,Jardim das Laranjeiras,250.0,5.0,4.0,2.0,630000,,True,True,False,False,True,False,False,True,False,False
Casa,Jardim das Laranjeiras,340.0,5.0,3.0,4.0,2450000,,False,False,False,False,False,False,False,False,False,False
Casa,Jardim das Laranjeiras,157.0,3.0,4.0,1.0,750000,,False,False,False,False,False,False,False,False,False,False
Casa,Jardim das Laranjeiras,340.0,4.0,3.0,4.0,2450000,,False,False,True,False,False,False,False,True,False,True
Casa,Jardim das Laranjeiras,157.0,4.0,3.0,2.0,850000,,False,False,False,False,False,False,False,False,False,False
Casa,Jardim das Laranjeiras,129.0,3.0,4.0,1.0,750000,,False,False,True,False,False,False,False,True,False,True
Casa,Jardim das Laranjeiras,254.0,3.0,6.0,4.0,1200000,,True,True,True,False,False,True,False,False,False,False
Casa,Jardim das Laranjeiras,129.0,3.0,4.0,1.0,750000,,True,False,True,False,True,False,False,False,False,True
Casa,Jardim das Laranjeiras,129.0,3.0,4.0,1.0,750000,,True,False,True,False,False,False,False,False,False,False
Casa,Jardim das Laranjeiras,560.0,3.0,6.0,3.0,1200000,,False,False,False,False,False,True,False,False,False,True
Casa,Jardim das Laranjeiras,312.0,3.0,2.0,1.0,1200000,,False,False,False,False,False,False,False,False,False,False
Casa,Jardim das Laranjeiras,157.0,4.0,4.0,2.0,850000,,True,False,False,False,False,False,False,False,False,False
Apartamento,Santa Terezinha,63.0,2.0,1.0,,155000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Santa Terezinha,54.0,2.0,1.0,1.0,175000,,False,False,True,True,False,True,False,False,False,False
Apartamento,Santa Terezinha,54.0,2.0,1.0,1.0,179000,170.0,True,False,True,True,False,True,False,False,False,False
Apartamento,Santa Terezinha,60.0,2.0,1.0,1.0,140000,150.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Santa Terezinha,45.0,2.0,1.0,1.0,189900,243.0,False,False,False,True,True,True,False,True,False,False
Apartamento,Santa Terezinha,42.0,2.0,1.0,1.0,210000,204.0,False,False,True,True,False,True,True,False,False,False
Apartamento,Santa Terezinha,42.0,2.0,1.0,1.0,175000,200.0,False,False,True,True,False,True,True,False,False,False
Apartamento,Santa Terezinha,124.0,3.0,3.0,1.0,398000,,True,False,False,False,True,False,False,True,False,False
Apartamento,Santa Terezinha,44.0,2.0,1.0,1.0,177000,160.0,False,True,True,False,False,True,False,True,False,False
Apartamento,Santa Terezinha,138.0,3.0,2.0,2.0,379000,218.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Santa Terezinha,50.0,2.0,1.0,1.0,135000,208.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Santa Terezinha,45.0,2.0,1.0,,255000,158.0,True,False,False,False,False,False,False,False,False,False
Apartamento,Santa Terezinha,48.0,2.0,1.0,1.0,190000,,True,False,True,True,False,True,True,False,False,False
Apartamento,Santa Terezinha,60.0,2.0,1.0,1.0,165000,310.0,False,False,True,True,False,True,False,False,False,False
Apartamento,Santa Terezinha,68.0,2.0,1.0,1.0,250000,200.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Santa Terezinha,110.0,2.0,2.0,1.0,300000,210.0,False,False,False,False,False,False,True,False,True,False
Apartamento,Santa Terezinha,60.0,2.0,1.0,1.0,230000,,False,False,True,True,False,True,False,False,False,False
Apartamento,Santa Terezinha,40.0,2.0,1.0,1.0,175000,300.0,False,False,True,True,False,True,True,False,False,False
Apartamento,Santa Terezinha,45.0,2.0,1.0,1.0,245000,,False,False,True,False,False,False,False,True,False,False
Apartamento,Santa Terezinha,54.0,2.0,1.0,1.0,250000,160.0,False,False,True,True,False,True,True,False,False,False
Apartamento,Santa Terezinha,60.0,2.0,1.0,1.0,215000,193.0,False,False,True,False,False,False,False,True,False,False
Apartamento,Santa Terezinha,61.0,2.0,1.0,1.0,239000,220.0,False,False,True,True,False,True,True,False,False,True
Apartamento,Santa Terezinha,98.0,3.0,2.0,1.0,456000,280.0,False,False,False,False,False,False,False,False,True,False
Apartamento,Santa Terezinha,45.0,2.0,1.0,1.0,190000,200.0,True,False,True,False,False,True,True,False,False,False
Apartamento,Santa Terezinha,65.0,2.0,1.0,1.0,199000,243.0,False,False,True,True,False,True,False,False,False,False
Apartamento,Santa Terezinha,82.0,2.0,1.0,1.0,220000,210.0,True,False,True,True,False,True,False,False,False,False
Apartamento,Santa Terezinha,91.0,3.0,2.0,1.0,380000,100.0,False,True,False,False,False,False,False,False,False,False
Apartamento,Santa Terezinha,45.0,2.0,1.0,1.0,190000,270.0,False,False,True,True,False,True,False,True,False,False
Apartamento,Santa Terezinha,50.0,2.0,1.0,1.0,230000,198.0,False,False,True,False,False,False,False,True,False,False
Apartamento,Santa Terezinha,123.0,3.0,2.0,1.0,360000,250.0,True,True,False,False,False,False,False,False,False,False
Apartamento,Santa Terezinha,10.0,2.0,1.0,1.0,197030,,False,False,False,False,False,False,False,False,False,False
Apartamento,Santa Terezinha,100.0,2.0,2.0,1.0,220000,190.0,True,False,False,False,False,False,False,False,False,False
Apartamento,Santa Terezinha,50.0,2.0,1.0,1.0,250000,198.0,False,False,True,False,False,False,False,True,False,False
Apartamento,Santa Terezinha,48.0,2.0,1.0,1.0,210000,192.0,True,False,True,False,False,True,True,False,False,False
Apartamento,Santa Terezinha,44.0,2.0,1.0,,195000,240.0,False,False,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,255.0,4.0,4.0,3.0,390000,,True,True,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,81.0,2.0,1.0,2.0,210000,,True,True,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,70.0,2.0,1.0,,139000,,True,True,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,148.0,3.0,2.0,3.0,420000,20.0,False,False,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,255.0,4.0,4.0,3.0,390000,,False,False,False,False,False,False,False,False,False,True
Casa,Santa Terezinha,85.0,2.0,1.0,1.0,230000,,True,False,True,False,False,False,False,True,False,False
Casa,Santa Terezinha,70.0,2.0,2.0,,180000,,False,False,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,255.0,4.0,4.0,3.0,390000,,False,False,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,120.0,4.0,4.0,3.0,390000,,True,False,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,67.0,2.0,1.0,,140000,1.0,False,False,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,240.0,4.0,4.0,7.0,890000,,True,False,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,660.0,8.0,4.0,3.0,950000,,True,True,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,157.0,4.0,3.0,2.0,430000,,True,False,False,False,False,False,False,False,False,True
Casa,Santa Terezinha,90.0,2.0,1.0,2.0,60000,,True,True,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,67.0,2.0,1.0,,160000,,False,True,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,517.0,4.0,1.0,5.0,900000,,False,False,True,False,True,False,False,True,False,True
Casa,Santa Terezinha,212.0,3.0,3.0,,530000,,False,True,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,129.0,3.0,4.0,2.0,550000,,False,False,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,350.0,4.0,4.0,3.0,390000,,False,False,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,60.0,2.0,1.0,,140000,1.0,True,True,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,81.0,2.0,1.0,1.0,230000,,True,True,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,165.0,4.0,3.0,3.0,650000,,False,False,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,260.0,3.0,3.0,2.0,539000,,True,False,False,False,True,False,False,False,False,False
Casa,Santa Terezinha,157.0,4.0,2.0,2.0,450000,,False,False,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,80.0,1.0,1.0,,40000,,True,True,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,240.0,4.0,1.0,7.0,890000,,True,True,False,False,True,False,False,False,False,False
Casa,Santa Terezinha,160.0,2.0,2.0,,279500,,True,True,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,350.0,4.0,4.0,3.0,390000,,True,True,False,False,True,False,False,False,False,True
Casa,Santa Terezinha,81.0,2.0,1.0,1.0,280000,,False,False,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,67.0,2.0,1.0,,140000,,False,True,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,240.0,4.0,1.0,7.0,890000,,True,True,True,False,True,False,False,True,False,False
Casa,Santa Terezinha,140.0,3.0,2.0,,399000,,True,False,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,244.0,7.0,5.0,3.0,750000,,False,False,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,131.0,5.0,2.0,1.0,500000,,True,False,False,False,False,False,False,False,False,False
Casa,Santa Terezinha,150.0,3.0,1.0,1.0,380000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,88.0,3.0,1.0,1.0,290000,130.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,93.0,2.0,1.0,1.0,275000,45.0,True,False,False,False,False,False,True,False,True,False
Apartamento,Benfica,68.0,2.0,1.0,,180000,138.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,45.0,2.0,1.0,1.0,189090,1.0,True,False,True,True,False,True,False,False,False,False
Apartamento,Benfica,50.0,2.0,2.0,,175000,1.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,39.0,2.0,1.0,,83774,,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,360.0,3.0,3.0,,749000,,True,False,False,False,True,False,False,True,False,True
Apartamento,Benfica,120.0,3.0,2.0,1.0,270000,230.0,False,False,True,False,False,False,False,False,False,False
Apartamento,Benfica,70.0,2.0,1.0,1.0,209000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,54.0,2.0,1.0,,230000,150.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,85.0,2.0,1.0,1.0,170000,245.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,110.0,3.0,2.0,1.0,370000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,39.0,2.0,1.0,1.0,95000,220.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,73.0,2.0,1.0,1.0,260000,100.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,48.0,1.0,1.0,1.0,80000,215.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,124.0,3.0,2.0,,265000,,True,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,55.0,2.0,1.0,1.0,114100,200.0,True,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,45.0,2.0,1.0,,185000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,38.0,2.0,1.0,1.0,100000,222.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,38.0,2.0,1.0,1.0,100000,240.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,76.0,3.0,1.0,,250000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,71.0,2.0,1.0,1.0,150000,268.0,True,True,False,False,False,False,False,False,False,False
Apartamento,Benfica,87.0,2.0,1.0,,270000,160.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,52.0,2.0,1.0,1.0,189900,,True,False,False,True,False,True,True,False,False,False
Apartamento,Benfica,85.0,3.0,1.0,,250000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,60.0,1.0,1.0,,155000,1.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,44.0,2.0,1.0,,150000,,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,38.0,1.0,1.0,1.0,95000,222.0,False,False,False,False,False,False,False,False,False,False
Apartamento,Benfica,93.0,2.0,1.0,1.0,365000,40.0,True,False,False,False,False,False,True,False,True,False
Apartamento,Benfica,104.0,3.0,1.0,1.0,330000,,False,False,False,False,False,False,False,False,False,False
Casa,Benfica,74.0,2.0,1.0,1.0,170000,,False,False,False,False,False,False,False,False,False,False
Casa,Benfica,100.0,2.0,3.0,2.0,380000,,False,False,False,False,False,False,False,False,False,False
Casa,Benfica,112.0,2.0,3.0,2.0,380000,,True,True,False,False,False,False,False,False,False,True
Casa,Benfica,100.0,2.0,3.0,2.0,380000,,False,False,False,False,False,False,False,False,False,False
Casa,Benfica,327.0,3.0,2.0,3.0,600000,,False,False,False,False,False,False,False,False,False,False
Casa,Benfica,112.0,2.0,1.0,1.0,380000,,False,False,False,False,False,False,False,False,False,False
Casa,Benfica,115.0,6.0,2.0,2.0,400000,,False,False,False,False,False,False,False,False,False,False
Casa,Benfica,180.0,3.0,3.0,3.0,680000,,False,False,False,False,False,False,False,True,True,False
Casa,Benfica,184.0,3.0,3.0,3.0,495000,,False,False,False,False,False,False,False,False,False,False
Casa,Benfica,271.0,3.0,4.0,2.0,795000,,True,False,True,False,True,True,False,True,False,False
Casa,Benfica,370.0,2.0,2.0,3.0,600000,,False,False,False,False,False,False,False,False,False,False
Casa,Benfica,150.0,3.0,1.0,,200000,,False,False,False,False,False,False,False,False,False,False
Casa,Benfica,618.0,2.0,2.0,1.0,1200000,,False,False,False,False,False,False,False,False,False,False
Casa,Benfica,200.0,3.0,2.0,,100000,,False,False,False,False,False,False,False,False,False,False
Casa,Benfica,429.0,5.0,3.0,6.0,950000,,False,False,False,False,False,False,False,False,False,False
Casa,Benfica,120.0,4.0,2.0,3.0,470000,,False,True,False,False,False,False,False,False,False,False
Casa,Benfica,70.0,2.0,1.0,,50000,,False,False,False,False,False,False,False,False,False,False
Casa,Benfica,150.0,4.0,2.0,2.0,600000,,True,True,True,False,False,False,False,False,False,True
Casa,Benfica,80.0,4.0,2.0,4.0,300000,,False,True,False,False,True,False,False,False,False,True
Casa,Benfica,95.0,2.0,1.0,1.0,235000,,False,False,False,False,False,False,False,False,False,False
